s_adj,unit,nace_r2,lcstruct,geotime,date,value
SCA,I12,O-S,D1_D4_MD5,HR,2018-04-01,115
SCA,I12,O-S,D1_D4_MD5,HU,2015-07-01,111
SCA,I12,O-S,D1_D4_MD5,HU,2015-10-01,113
SCA,I12,O-S,D1_D4_MD5,HU,2016-01-01,111
SCA,I12,O-S,D1_D4_MD5,HU,2016-04-01,116
SCA,I12,O-S,D1_D4_MD5,HU,2016-07-01,118
SCA,I12,O-S,D1_D4_MD5,HU,2016-10-01,121
SCA,I12,O-S,D1_D4_MD5,HU,2017-01-01,124
SCA,I12,O-S,D1_D4_MD5,HU,2017-04-01,125
SCA,I12,O-S,D1_D4_MD5,HU,2017-07-01,131
SCA,I12,O-S,D1_D4_MD5,HU,2017-10-01,133
SCA,I12,O-S,D1_D4_MD5,HU,2018-01-01,140
SCA,I12,O-S,D1_D4_MD5,HU,2018-04-01,143
SCA,I12,O-S,D1_D4_MD5,IE,2015-07-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2015-10-01,97
SCA,I12,O-S,D1_D4_MD5,IE,2016-01-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2016-04-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2016-07-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2016-10-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2017-01-01,96
SCA,I12,O-S,D1_D4_MD5,IE,2017-04-01,98
SCA,I12,O-S,D1_D4_MD5,IE,2017-07-01,98
SCA,I12,O-S,D1_D4_MD5,IE,2017-10-01,98
SCA,I12,O-S,D1_D4_MD5,IE,2018-01-01,99
SCA,I12,O-S,D1_D4_MD5,IE,2018-04-01,99
SCA,I12,O-S,D1_D4_MD5,IT,2015-07-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2015-10-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2016-01-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2016-04-01,99
SCA,I12,O-S,D1_D4_MD5,IT,2016-07-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2016-10-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2017-01-01,101
SCA,I12,O-S,D1_D4_MD5,IT,2017-04-01,99
SCA,I12,O-S,D1_D4_MD5,IT,2017-07-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2017-10-01,100
SCA,I12,O-S,D1_D4_MD5,IT,2018-01-01,102
SCA,I12,O-S,D1_D4_MD5,IT,2018-04-01,105
SCA,I12,O-S,D1_D4_MD5,LT,2015-07-01,113
SCA,I12,O-S,D1_D4_MD5,LT,2015-10-01,113
SCA,I12,O-S,D1_D4_MD5,LT,2016-01-01,115
SCA,I12,O-S,D1_D4_MD5,LT,2016-04-01,115
SCA,I12,O-S,D1_D4_MD5,LT,2016-07-01,119
SCA,I12,O-S,D1_D4_MD5,LT,2016-10-01,123
SCA,I12,O-S,D1_D4_MD5,LT,2017-01-01,124
SCA,I12,O-S,D1_D4_MD5,LT,2017-04-01,126
SCA,I12,O-S,D1_D4_MD5,LT,2017-07-01,126
SCA,I12,O-S,D1_D4_MD5,LT,2017-10-01,132
SCA,I12,O-S,D1_D4_MD5,LT,2018-01-01,135
SCA,I12,O-S,D1_D4_MD5,LT,2018-04-01,137
SCA,I12,O-S,D1_D4_MD5,LU,2015-07-01,106
SCA,I12,O-S,D1_D4_MD5,LU,2015-10-01,106
SCA,I12,O-S,D1_D4_MD5,LU,2016-01-01,107
SCA,I12,O-S,D1_D4_MD5,LU,2016-04-01,104
SCA,I12,O-S,D1_D4_MD5,LU,2016-07-01,107
SCA,I12,O-S,D1_D4_MD5,LU,2016-10-01,108
SCA,I12,O-S,D1_D4_MD5,LU,2017-01-01,108
SCA,I12,O-S,D1_D4_MD5,LU,2017-04-01,110
SCA,I12,O-S,D1_D4_MD5,LU,2017-07-01,110
SCA,I12,O-S,D1_D4_MD5,LU,2017-10-01,114
SCA,I12,O-S,D1_D4_MD5,LU,2018-01-01,112
SCA,I12,O-S,D1_D4_MD5,LU,2018-04-01,111
SCA,I12,O-S,D1_D4_MD5,LV,2015-07-01,121
SCA,I12,O-S,D1_D4_MD5,LV,2015-10-01,121
SCA,I12,O-S,D1_D4_MD5,LV,2016-01-01,122
SCA,I12,O-S,D1_D4_MD5,LV,2016-04-01,125
SCA,I12,O-S,D1_D4_MD5,LV,2016-07-01,128
SCA,I12,O-S,D1_D4_MD5,LV,2016-10-01,132
SCA,I12,O-S,D1_D4_MD5,LV,2017-01-01,134
SCA,I12,O-S,D1_D4_MD5,LV,2017-04-01,136
SCA,I12,O-S,D1_D4_MD5,LV,2017-07-01,139
SCA,I12,O-S,D1_D4_MD5,LV,2017-10-01,143
SCA,I12,O-S,D1_D4_MD5,LV,2018-01-01,150
SCA,I12,O-S,D1_D4_MD5,LV,2018-04-01,153
SCA,I12,O-S,D1_D4_MD5,MT,2015-07-01,114
SCA,I12,O-S,D1_D4_MD5,MT,2015-10-01,114
SCA,I12,O-S,D1_D4_MD5,MT,2016-01-01,114
SCA,I12,O-S,D1_D4_MD5,MT,2016-04-01,112
SCA,I12,O-S,D1_D4_MD5,MT,2016-07-01,115
SCA,I12,O-S,D1_D4_MD5,MT,2016-10-01,115
SCA,I12,O-S,D1_D4_MD5,MT,2017-01-01,117
SCA,I12,O-S,D1_D4_MD5,MT,2017-04-01,119
SCA,I12,O-S,D1_D4_MD5,MT,2017-07-01,122
SCA,I12,O-S,D1_D4_MD5,MT,2017-10-01,124
SCA,I12,O-S,D1_D4_MD5,MT,2018-01-01,124
SCA,I12,O-S,D1_D4_MD5,MT,2018-04-01,126
SCA,I12,O-S,D1_D4_MD5,NL,2015-07-01,105
SCA,I12,O-S,D1_D4_MD5,NL,2015-10-01,105
SCA,I12,O-S,D1_D4_MD5,NL,2016-01-01,106
SCA,I12,O-S,D1_D4_MD5,NL,2016-04-01,106
SCA,I12,O-S,D1_D4_MD5,NL,2016-07-01,108
SCA,I12,O-S,D1_D4_MD5,NL,2016-10-01,107
SCA,I12,O-S,D1_D4_MD5,NL,2017-01-01,107
SCA,I12,O-S,D1_D4_MD5,NL,2017-04-01,108
SCA,I12,O-S,D1_D4_MD5,NL,2017-07-01,108
SCA,I12,O-S,D1_D4_MD5,NL,2017-10-01,109
SCA,I12,O-S,D1_D4_MD5,NL,2018-01-01,110
SCA,I12,O-S,D1_D4_MD5,NL,2018-04-01,108
SCA,I12,O-S,D1_D4_MD5,PL,2015-07-01,105
SCA,I12,O-S,D1_D4_MD5,PL,2015-10-01,106
SCA,I12,O-S,D1_D4_MD5,PL,2016-01-01,107
SCA,I12,O-S,D1_D4_MD5,PL,2016-04-01,108
SCA,I12,O-S,D1_D4_MD5,PL,2016-07-01,109
SCA,I12,O-S,D1_D4_MD5,PL,2016-10-01,111
SCA,I12,O-S,D1_D4_MD5,PL,2017-01-01,111
SCA,I12,O-S,D1_D4_MD5,PL,2017-04-01,113
SCA,I12,O-S,D1_D4_MD5,PL,2017-07-01,114
SCA,I12,O-S,D1_D4_MD5,PL,2017-10-01,118
SCA,I12,O-S,D1_D4_MD5,PL,2018-01-01,119
SCA,I12,O-S,D1_D4_MD5,PL,2018-04-01,120
SCA,I12,O-S,D1_D4_MD5,PT,2015-07-01,103
SCA,I12,O-S,D1_D4_MD5,PT,2015-10-01,103
SCA,I12,O-S,D1_D4_MD5,PT,2016-01-01,106
SCA,I12,O-S,D1_D4_MD5,PT,2016-04-01,106
SCA,I12,O-S,D1_D4_MD5,PT,2016-07-01,108
SCA,I12,O-S,D1_D4_MD5,PT,2016-10-01,107
SCA,I12,O-S,D1_D4_MD5,PT,2017-01-01,108
SCA,I12,O-S,D1_D4_MD5,PT,2017-04-01,110
SCA,I12,O-S,D1_D4_MD5,PT,2017-07-01,109
SCA,I12,O-S,D1_D4_MD5,PT,2017-10-01,111
SCA,I12,O-S,D1_D4_MD5,PT,2018-01-01,109
SCA,I12,O-S,D1_D4_MD5,PT,2018-04-01,110
SCA,I12,O-S,D1_D4_MD5,RO,2015-07-01,123
SCA,I12,O-S,D1_D4_MD5,RO,2015-10-01,132
SCA,I12,O-S,D1_D4_MD5,RO,2016-01-01,137
SCA,I12,O-S,D1_D4_MD5,RO,2016-04-01,143
SCA,I12,O-S,D1_D4_MD5,RO,2016-07-01,155
SCA,I12,O-S,D1_D4_MD5,RO,2016-10-01,159
SCA,I12,O-S,D1_D4_MD5,RO,2017-01-01,173
SCA,I12,O-S,D1_D4_MD5,RO,2017-04-01,192
SCA,I12,O-S,D1_D4_MD5,RO,2017-07-01,198
SCA,I12,O-S,D1_D4_MD5,RO,2017-10-01,198
SCA,I12,O-S,D1_D4_MD5,RO,2018-01-01,205
SCA,I12,O-S,D1_D4_MD5,RO,2018-04-01,231
SCA,I12,O-S,D1_D4_MD5,SE,2015-07-01,108
SCA,I12,O-S,D1_D4_MD5,SE,2015-10-01,109
SCA,I12,O-S,D1_D4_MD5,SE,2016-01-01,110
SCA,I12,O-S,D1_D4_MD5,SE,2016-04-01,110
SCA,I12,O-S,D1_D4_MD5,SE,2016-07-01,111
SCA,I12,O-S,D1_D4_MD5,SE,2016-10-01,112
SCA,I12,O-S,D1_D4_MD5,SE,2017-01-01,112
SCA,I12,O-S,D1_D4_MD5,SE,2017-04-01,113
SCA,I12,O-S,D1_D4_MD5,SE,2017-07-01,114
SCA,I12,O-S,D1_D4_MD5,SE,2017-10-01,115
SCA,I12,O-S,D1_D4_MD5,SE,2018-01-01,116
SCA,I12,O-S,D1_D4_MD5,SE,2018-04-01,117
SCA,I12,O-S,D1_D4_MD5,SI,2015-07-01,96
SCA,I12,O-S,D1_D4_MD5,SI,2015-10-01,98
SCA,I12,O-S,D1_D4_MD5,SI,2016-01-01,101
SCA,I12,O-S,D1_D4_MD5,SI,2016-04-01,101
SCA,I12,O-S,D1_D4_MD5,SI,2016-07-01,103
SCA,I12,O-S,D1_D4_MD5,SI,2016-10-01,103
SCA,I12,O-S,D1_D4_MD5,SI,2017-01-01,102
SCA,I12,O-S,D1_D4_MD5,SI,2017-04-01,107
SCA,I12,O-S,D1_D4_MD5,SI,2017-07-01,105
SCA,I12,O-S,D1_D4_MD5,SI,2017-10-01,107
SCA,I12,O-S,D1_D4_MD5,SI,2018-01-01,107
SCA,I12,O-S,D1_D4_MD5,SI,2018-04-01,107
SCA,I12,O-S,D1_D4_MD5,SK,2015-07-01,113
SCA,I12,O-S,D1_D4_MD5,SK,2015-10-01,115
SCA,I12,O-S,D1_D4_MD5,SK,2016-01-01,119
SCA,I12,O-S,D1_D4_MD5,SK,2016-04-01,117
SCA,I12,O-S,D1_D4_MD5,SK,2016-07-01,119
SCA,I12,O-S,D1_D4_MD5,SK,2016-10-01,124
SCA,I12,O-S,D1_D4_MD5,SK,2017-01-01,123
SCA,I12,O-S,D1_D4_MD5,SK,2017-04-01,126
SCA,I12,O-S,D1_D4_MD5,SK,2017-07-01,128
SCA,I12,O-S,D1_D4_MD5,SK,2017-10-01,131
SCA,I12,O-S,D1_D4_MD5,SK,2018-01-01,134
SCA,I12,O-S,D1_D4_MD5,SK,2018-04-01,137
SCA,I12,O-S,D1_D4_MD5,UK,2015-07-01,104
SCA,I12,O-S,D1_D4_MD5,UK,2015-10-01,102
SCA,I12,O-S,D1_D4_MD5,UK,2016-01-01,104
SCA,I12,O-S,D1_D4_MD5,UK,2016-04-01,107
SCA,I12,O-S,D1_D4_MD5,UK,2016-07-01,104
SCA,I12,O-S,D1_D4_MD5,UK,2016-10-01,106
SCA,I12,O-S,D1_D4_MD5,UK,2017-01-01,105
SCA,I12,O-S,D1_D4_MD5,UK,2017-04-01,107
SCA,I12,O-S,D1_D4_MD5,UK,2017-07-01,108
SCA,I12,O-S,D1_D4_MD5,UK,2017-10-01,109
SCA,I12,O-S,D1_D4_MD5,UK,2018-01-01,109
SCA,I12,O-S,D1_D4_MD5,UK,2018-04-01,110
SCA,I12,P,D1_D4_MD5,AT,2015-07-01,113
SCA,I12,P,D1_D4_MD5,AT,2015-10-01,121
SCA,I12,P,D1_D4_MD5,AT,2016-01-01,115
SCA,I12,P,D1_D4_MD5,AT,2016-04-01,109
SCA,I12,P,D1_D4_MD5,AT,2016-07-01,122
SCA,I12,P,D1_D4_MD5,AT,2016-10-01,120
SCA,I12,P,D1_D4_MD5,AT,2017-01-01,113
SCA,I12,P,D1_D4_MD5,AT,2017-04-01,116
SCA,I12,P,D1_D4_MD5,AT,2017-07-01,113
SCA,I12,P,D1_D4_MD5,AT,2017-10-01,115
SCA,I12,P,D1_D4_MD5,AT,2018-01-01,118
SCA,I12,P,D1_D4_MD5,AT,2018-04-01,122
SCA,I12,P,D1_D4_MD5,BE,2015-07-01,103
SCA,I12,P,D1_D4_MD5,BE,2015-10-01,103
SCA,I12,P,D1_D4_MD5,BE,2016-01-01,103
SCA,I12,P,D1_D4_MD5,BE,2016-04-01,103
SCA,I12,P,D1_D4_MD5,BE,2016-07-01,104
SCA,I12,P,D1_D4_MD5,BE,2016-10-01,104
SCA,I12,P,D1_D4_MD5,BE,2017-01-01,104
SCA,I12,P,D1_D4_MD5,BE,2017-04-01,105
SCA,I12,P,D1_D4_MD5,BE,2017-07-01,105
SCA,I12,P,D1_D4_MD5,BE,2017-10-01,105
SCA,I12,P,D1_D4_MD5,BE,2018-01-01,106
SCA,I12,P,D1_D4_MD5,BE,2018-04-01,106
SCA,I12,P,D1_D4_MD5,BG,2015-07-01,119
SCA,I12,P,D1_D4_MD5,BG,2015-10-01,122
SCA,I12,P,D1_D4_MD5,BG,2016-01-01,124
SCA,I12,P,D1_D4_MD5,BG,2016-04-01,127
SCA,I12,P,D1_D4_MD5,BG,2016-07-01,129
SCA,I12,P,D1_D4_MD5,BG,2016-10-01,127
SCA,I12,P,D1_D4_MD5,BG,2017-01-01,139
SCA,I12,P,D1_D4_MD5,BG,2017-04-01,142
SCA,I12,P,D1_D4_MD5,BG,2017-07-01,147
SCA,I12,P,D1_D4_MD5,BG,2017-10-01,152
SCA,I12,P,D1_D4_MD5,BG,2018-01-01,154
SCA,I12,P,D1_D4_MD5,BG,2018-04-01,158
SCA,I12,P,D1_D4_MD5,CY,2015-07-01,94
SCA,I12,P,D1_D4_MD5,CY,2015-10-01,94
SCA,I12,P,D1_D4_MD5,CY,2016-01-01,94
SCA,I12,P,D1_D4_MD5,CY,2016-04-01,94
SCA,I12,P,D1_D4_MD5,CY,2016-07-01,93
SCA,I12,P,D1_D4_MD5,CY,2016-10-01,93
SCA,I12,P,D1_D4_MD5,CY,2017-01-01,94
SCA,I12,P,D1_D4_MD5,CY,2017-04-01,94
SCA,I12,P,D1_D4_MD5,CY,2017-07-01,94
SCA,I12,P,D1_D4_MD5,CY,2017-10-01,95
SCA,I12,P,D1_D4_MD5,CY,2018-01-01,97
SCA,I12,P,D1_D4_MD5,CY,2018-04-01,94
SCA,I12,P,D1_D4_MD5,CZ,2015-07-01,106
SCA,I12,P,D1_D4_MD5,CZ,2015-10-01,107
SCA,I12,P,D1_D4_MD5,CZ,2016-01-01,107
SCA,I12,P,D1_D4_MD5,CZ,2016-04-01,110
SCA,I12,P,D1_D4_MD5,CZ,2016-07-01,111
SCA,I12,P,D1_D4_MD5,CZ,2016-10-01,114
SCA,I12,P,D1_D4_MD5,CZ,2017-01-01,114
SCA,I12,P,D1_D4_MD5,CZ,2017-04-01,116
SCA,I12,P,D1_D4_MD5,CZ,2017-07-01,120
SCA,I12,P,D1_D4_MD5,CZ,2017-10-01,123
SCA,I12,P,D1_D4_MD5,CZ,2018-01-01,128
SCA,I12,P,D1_D4_MD5,CZ,2018-04-01,130
SCA,I12,P,D1_D4_MD5,DE,2015-07-01,105
SCA,I12,P,D1_D4_MD5,DE,2015-10-01,105
SCA,I12,P,D1_D4_MD5,DE,2016-01-01,105
SCA,I12,P,D1_D4_MD5,DE,2016-04-01,105
SCA,I12,P,D1_D4_MD5,DE,2016-07-01,106
SCA,I12,P,D1_D4_MD5,DE,2016-10-01,108
SCA,I12,P,D1_D4_MD5,DE,2017-01-01,109
SCA,I12,P,D1_D4_MD5,DE,2017-04-01,105
SCA,I12,P,D1_D4_MD5,DE,2017-07-01,106
SCA,I12,P,D1_D4_MD5,DE,2017-10-01,106
SCA,I12,P,D1_D4_MD5,DE,2018-01-01,107
SCA,I12,P,D1_D4_MD5,DE,2018-04-01,108
SCA,I12,P,D1_D4_MD5,DK,2015-07-01,102
SCA,I12,P,D1_D4_MD5,DK,2015-10-01,103
SCA,I12,P,D1_D4_MD5,DK,2016-01-01,103
SCA,I12,P,D1_D4_MD5,DK,2016-04-01,103
SCA,I12,P,D1_D4_MD5,DK,2016-07-01,104
SCA,I12,P,D1_D4_MD5,DK,2016-10-01,104
SCA,I12,P,D1_D4_MD5,DK,2017-01-01,104
SCA,I12,P,D1_D4_MD5,DK,2017-04-01,105
SCA,I12,P,D1_D4_MD5,DK,2017-07-01,105
SCA,I12,P,D1_D4_MD5,DK,2017-10-01,106
SCA,I12,P,D1_D4_MD5,DK,2018-01-01,106
SCA,I12,P,D1_D4_MD5,DK,2018-04-01,106
SCA,I12,P,D1_D4_MD5,EA,2015-07-01,103
SCA,I12,P,D1_D4_MD5,EA,2015-10-01,103
SCA,I12,P,D1_D4_MD5,EA,2016-01-01,103
SCA,I12,P,D1_D4_MD5,EA,2016-04-01,102
SCA,I12,P,D1_D4_MD5,EA,2016-07-01,104
SCA,I12,P,D1_D4_MD5,EA,2016-10-01,104
SCA,I12,P,D1_D4_MD5,EA,2017-01-01,105
SCA,I12,P,D1_D4_MD5,EA,2017-04-01,104
SCA,I12,P,D1_D4_MD5,EA,2017-07-01,104
SCA,I12,P,D1_D4_MD5,EA,2017-10-01,104
SCA,I12,P,D1_D4_MD5,EA,2018-01-01,105
SCA,I12,P,D1_D4_MD5,EA,2018-04-01,106
SCA,I12,P,D1_D4_MD5,EA19,2015-07-01,103
SCA,I12,P,D1_D4_MD5,EA19,2015-10-01,103
SCA,I12,P,D1_D4_MD5,EA19,2016-01-01,103
SCA,I12,P,D1_D4_MD5,EA19,2016-04-01,102
SCA,I12,P,D1_D4_MD5,EA19,2016-07-01,104
SCA,I12,P,D1_D4_MD5,EA19,2016-10-01,104
SCA,I12,P,D1_D4_MD5,EA19,2017-01-01,105
SCA,I12,P,D1_D4_MD5,EA19,2017-04-01,104
SCA,I12,P,D1_D4_MD5,EA19,2017-07-01,104
SCA,I12,P,D1_D4_MD5,EA19,2017-10-01,104
SCA,I12,P,D1_D4_MD5,EA19,2018-01-01,105
SCA,I12,P,D1_D4_MD5,EA19,2018-04-01,106
SCA,I12,P,D1_D4_MD5,EE,2015-07-01,127
SCA,I12,P,D1_D4_MD5,EE,2015-10-01,129
SCA,I12,P,D1_D4_MD5,EE,2016-01-01,131
SCA,I12,P,D1_D4_MD5,EE,2016-04-01,133
SCA,I12,P,D1_D4_MD5,EE,2016-07-01,135
SCA,I12,P,D1_D4_MD5,EE,2016-10-01,138
SCA,I12,P,D1_D4_MD5,EE,2017-01-01,141
SCA,I12,P,D1_D4_MD5,EE,2017-04-01,145
SCA,I12,P,D1_D4_MD5,EE,2017-07-01,147
SCA,I12,P,D1_D4_MD5,EE,2017-10-01,150
SCA,I12,P,D1_D4_MD5,EE,2018-01-01,153
SCA,I12,P,D1_D4_MD5,EE,2018-04-01,155
SCA,I12,P,D1_D4_MD5,EL,2015-07-01,99
SCA,I12,P,D1_D4_MD5,EL,2015-10-01,94
SCA,I12,P,D1_D4_MD5,EL,2016-01-01,93
SCA,I12,P,D1_D4_MD5,EL,2016-04-01,99
SCA,I12,P,D1_D4_MD5,EL,2016-07-01,100
SCA,I12,P,D1_D4_MD5,EL,2016-10-01,101
SCA,I12,P,D1_D4_MD5,EL,2017-01-01,103
SCA,I12,P,D1_D4_MD5,EL,2017-04-01,103
SCA,I12,P,D1_D4_MD5,EL,2017-07-01,102
SCA,I12,P,D1_D4_MD5,EL,2017-10-01,104
SCA,I12,P,D1_D4_MD5,EL,2018-01-01,111
SCA,I12,P,D1_D4_MD5,EL,2018-04-01,109
SCA,I12,P,D1_D4_MD5,ES,2015-07-01,101
SCA,I12,P,D1_D4_MD5,ES,2015-10-01,102
SCA,I12,P,D1_D4_MD5,ES,2016-01-01,101
SCA,I12,P,D1_D4_MD5,ES,2016-04-01,100
SCA,I12,P,D1_D4_MD5,ES,2016-07-01,103
SCA,I12,P,D1_D4_MD5,ES,2016-10-01,101
SCA,I12,P,D1_D4_MD5,ES,2017-01-01,101
SCA,I12,P,D1_D4_MD5,ES,2017-04-01,102
SCA,I12,P,D1_D4_MD5,ES,2017-07-01,99
SCA,I12,P,D1_D4_MD5,ES,2017-10-01,100
SCA,I12,P,D1_D4_MD5,ES,2018-01-01,99
SCA,I12,P,D1_D4_MD5,ES,2018-04-01,98
SCA,I12,P,D1_D4_MD5,EU,2015-07-01,105
SCA,I12,P,D1_D4_MD5,EU,2015-10-01,104
SCA,I12,P,D1_D4_MD5,EU,2016-01-01,105
SCA,I12,P,D1_D4_MD5,EU,2016-04-01,105
SCA,I12,P,D1_D4_MD5,EU,2016-07-01,106
SCA,I12,P,D1_D4_MD5,EU,2016-10-01,107
SCA,I12,P,D1_D4_MD5,EU,2017-01-01,106
SCA,I12,P,D1_D4_MD5,EU,2017-04-01,106
SCA,I12,P,D1_D4_MD5,EU,2017-07-01,107
SCA,I12,P,D1_D4_MD5,EU,2017-10-01,107
SCA,I12,P,D1_D4_MD5,EU,2018-01-01,108
SCA,I12,P,D1_D4_MD5,EU,2018-04-01,109
SCA,I12,P,D1_D4_MD5,EU28,2015-07-01,105
SCA,I12,P,D1_D4_MD5,EU28,2015-10-01,104
SCA,I12,P,D1_D4_MD5,EU28,2016-01-01,105
SCA,I12,P,D1_D4_MD5,EU28,2016-04-01,105
SCA,I12,P,D1_D4_MD5,EU28,2016-07-01,106
SCA,I12,P,D1_D4_MD5,EU28,2016-10-01,107
SCA,I12,P,D1_D4_MD5,EU28,2017-01-01,106
SCA,I12,P,D1_D4_MD5,EU28,2017-04-01,106
SCA,I12,P,D1_D4_MD5,EU28,2017-07-01,107
SCA,I12,P,D1_D4_MD5,EU28,2017-10-01,107
SCA,I12,P,D1_D4_MD5,EU28,2018-01-01,108
SCA,I12,P,D1_D4_MD5,EU28,2018-04-01,109
SCA,I12,P,D1_D4_MD5,FI,2015-07-01,105
SCA,I12,P,D1_D4_MD5,FI,2015-10-01,105
SCA,I12,P,D1_D4_MD5,FI,2016-01-01,107
SCA,I12,P,D1_D4_MD5,FI,2016-04-01,105
SCA,I12,P,D1_D4_MD5,FI,2016-07-01,106
SCA,I12,P,D1_D4_MD5,FI,2016-10-01,106
SCA,I12,P,D1_D4_MD5,FI,2017-01-01,103
SCA,I12,P,D1_D4_MD5,FI,2017-04-01,104
SCA,I12,P,D1_D4_MD5,FI,2017-07-01,102
SCA,I12,P,D1_D4_MD5,FI,2017-10-01,104
SCA,I12,P,D1_D4_MD5,FI,2018-01-01,103
SCA,I12,P,D1_D4_MD5,FI,2018-04-01,104
SCA,I12,P,D1_D4_MD5,FR,2015-07-01,
SCA,I12,P,D1_D4_MD5,FR,2015-10-01,
SCA,I12,P,D1_D4_MD5,FR,2016-01-01,
SCA,I12,P,D1_D4_MD5,FR,2016-04-01,
SCA,I12,P,D1_D4_MD5,FR,2016-07-01,
SCA,I12,P,D1_D4_MD5,FR,2016-10-01,
SCA,I12,P,D1_D4_MD5,FR,2017-01-01,
SCA,I12,P,D1_D4_MD5,FR,2017-04-01,
SCA,I12,P,D1_D4_MD5,FR,2017-07-01,
SCA,I12,P,D1_D4_MD5,FR,2017-10-01,
SCA,I12,P,D1_D4_MD5,FR,2018-01-01,
SCA,I12,P,D1_D4_MD5,FR,2018-04-01,
SCA,I12,P,D1_D4_MD5,HR,2015-07-01,98
SCA,I12,P,D1_D4_MD5,HR,2015-10-01,100
SCA,I12,P,D1_D4_MD5,HR,2016-01-01,99
SCA,I12,P,D1_D4_MD5,HR,2016-04-01,100
SCA,I12,P,D1_D4_MD5,HR,2016-07-01,101
SCA,I12,P,D1_D4_MD5,HR,2016-10-01,101
SCA,I12,P,D1_D4_MD5,HR,2017-01-01,101
SCA,I12,P,D1_D4_MD5,HR,2017-04-01,104
SCA,I12,P,D1_D4_MD5,HR,2017-07-01,105
SCA,I12,P,D1_D4_MD5,HR,2017-10-01,106
SCA,I12,P,D1_D4_MD5,HR,2018-01-01,109
SCA,I12,P,D1_D4_MD5,HR,2018-04-01,109
SCA,I12,P,D1_D4_MD5,HU,2015-07-01,124
SCA,I12,P,D1_D4_MD5,HU,2015-10-01,127
SCA,I12,P,D1_D4_MD5,HU,2016-01-01,129
SCA,I12,P,D1_D4_MD5,HU,2016-04-01,131
SCA,I12,P,D1_D4_MD5,HU,2016-07-01,134
SCA,I12,P,D1_D4_MD5,HU,2016-10-01,134
SCA,I12,P,D1_D4_MD5,HU,2017-01-01,133
SCA,I12,P,D1_D4_MD5,HU,2017-04-01,132
SCA,I12,P,D1_D4_MD5,HU,2017-07-01,139
SCA,I12,P,D1_D4_MD5,HU,2017-10-01,142
SCA,I12,P,D1_D4_MD5,HU,2018-01-01,148
SCA,I12,P,D1_D4_MD5,HU,2018-04-01,155
SCA,I12,P,D1_D4_MD5,IE,2015-07-01,96
SCA,I12,P,D1_D4_MD5,IE,2015-10-01,96
SCA,I12,P,D1_D4_MD5,IE,2016-01-01,95
SCA,I12,P,D1_D4_MD5,IE,2016-04-01,95
SCA,I12,P,D1_D4_MD5,IE,2016-07-01,95
SCA,I12,P,D1_D4_MD5,IE,2016-10-01,95
SCA,I12,P,D1_D4_MD5,IE,2017-01-01,95
SCA,I12,P,D1_D4_MD5,IE,2017-04-01,96
SCA,I12,P,D1_D4_MD5,IE,2017-07-01,98
SCA,I12,P,D1_D4_MD5,IE,2017-10-01,99
SCA,I12,P,D1_D4_MD5,IE,2018-01-01,100
SCA,I12,P,D1_D4_MD5,IE,2018-04-01,100
SCA,I12,P,D1_D4_MD5,IT,2015-07-01,99
SCA,I12,P,D1_D4_MD5,IT,2015-10-01,99
SCA,I12,P,D1_D4_MD5,IT,2016-01-01,99
SCA,I12,P,D1_D4_MD5,IT,2016-04-01,98
SCA,I12,P,D1_D4_MD5,IT,2016-07-01,98
SCA,I12,P,D1_D4_MD5,IT,2016-10-01,99
SCA,I12,P,D1_D4_MD5,IT,2017-01-01,100
SCA,I12,P,D1_D4_MD5,IT,2017-04-01,98
SCA,I12,P,D1_D4_MD5,IT,2017-07-01,99
SCA,I12,P,D1_D4_MD5,IT,2017-10-01,99
SCA,I12,P,D1_D4_MD5,IT,2018-01-01,100
SCA,I12,P,D1_D4_MD5,IT,2018-04-01,105
SCA,I12,P,D1_D4_MD5,LT,2015-07-01,111
SCA,I12,P,D1_D4_MD5,LT,2015-10-01,109
SCA,I12,P,D1_D4_MD5,LT,2016-01-01,111
SCA,I12,P,D1_D4_MD5,LT,2016-04-01,110
SCA,I12,P,D1_D4_MD5,LT,2016-07-01,112
SCA,I12,P,D1_D4_MD5,LT,2016-10-01,115
SCA,I12,P,D1_D4_MD5,LT,2017-01-01,115
SCA,I12,P,D1_D4_MD5,LT,2017-04-01,119
SCA,I12,P,D1_D4_MD5,LT,2017-07-01,117
SCA,I12,P,D1_D4_MD5,LT,2017-10-01,121
SCA,I12,P,D1_D4_MD5,LT,2018-01-01,125
SCA,I12,P,D1_D4_MD5,LT,2018-04-01,125
SCA,I12,P,D1_D4_MD5,LU,2015-07-01,103
SCA,I12,P,D1_D4_MD5,LU,2015-10-01,103
SCA,I12,P,D1_D4_MD5,LU,2016-01-01,105
SCA,I12,P,D1_D4_MD5,LU,2016-04-01,103
SCA,I12,P,D1_D4_MD5,LU,2016-07-01,105
